id	cleaned_text	HS	TR	AG
5356	if you still have your sexy hallowed pic as your profile photo you're actually a full time all year round slut	1	0	0
7263	when a stranger tries to talk to me	0	0	0
4759	oh my god okay but i saw this jennies x pretty girl video and bitch imp	0	0	0
2501	i really sympathize for the kid at user dc office who answered my call i asked him how he feels about government approved murder and sexual trafficking of detained immigrant children he told me he feels awful but the congressman has no new comment user	0	0	0
8430	not all men are stupid ...some are still single	0	0	0
5939	you low life scum pathetic depraved pile of shit maggots like i said that brainless sank bitch would've died	1	1	1
2895	user user 1. let in millions of immigrants forcing up property prices so homes and children are unaffordable raise taxes to fund healthcare housing and schools for said immigrantsrepeat endlessly	1	0	1
720	russia russia russia... but now democrats decry democrat run facebook's new political advertising policy about political ads say it's too strict for demanding a social security number a federal id and a residential address democrats don't want rules	0	0	0
8727	user what a liar - get the story i paid him 380k after the fact because he attacked me what a sank and so is every woman who looks the other way on this story because of the greater good	1	0	0
2850	migrants armed sticks camp homemade flamethrowers broke through border fence ceutaðÿ‘‰15 border agents injured as 602 managed to break barrier.at this point spain must defy e law forcefully return them what can weak e do about it	1	0	1
5035	user user user thanks man sometimes we gotta state the obvious for the women this is a parody account	1	0	0
4845	user user what a stupid bitch , talks utter shit this woman . pure fucking evil too .	1	1	0
758	nigeria targets crude oil production cost of 15/b -	0	0	0
993	user they need to be deported shouldn't even go to court immigration should step in	1	0	1
7523	if you say 'bae' to me i assume you're talking about my big ass erection cause ism not 12 and that word is dumb	0	0	0
2677	will not readmit migrants from rest of euro get losing influence rapidly n rope while macron never had it.bulgaria calling for closure of all ext.borders, migrant camps in libya and turkey.#visegrad user user	0	0	0
735	user user must make illegal and over stays a felon pass mandatory verify for and welfare	1	0	0
8977	hysterical pant wetting liberals in full flow grow up the lot of you	0	0	0
8311	i want to be a cut slut cock whore and get as much cock and cut as i can	0	0	0
1207	my is being uncreated by mass | boost de tries	1	0	0
5958	you are a liar and a flop you sank hoe even netflix doesn't want you man	1	1	0
8000	user everything i would've have done even without the curfew which is really stupid not all men are dangerous	0	0	0
2609	italy asks other countries to help take in rescued migrants	0	0	0
6192	nutting inside a bitch is rape	1	0	1
2197	over 62 million people voted for user be of policies clearly stated at dozens of rallies keeping promises	1	0	1
6793	move your body like you do feat slap at bitching slag via user	0	0	0
5719	do you really think it's hot to dance all over black guys you've completely ruined your image for us humans	1	0	0
4549	furnish government must immediately take precautions to protect it's borders and find solution for the trouble in syria or else turkey will be a refugee storage in the near future and this is a big threat for our survival	1	0	0
3950	user trouble is avid we are in the e and you cant handle the immigration crisis better to control own borders than be forced to e	0	0	0
3355	hundreds of immigrant children are still separated from their parents but the trump admit thinks that sounds like a personal problem they filed a court doc thursday arguing that all attorneys should be the ones to try find the missing parents that were deported who their kids	0	0	0
2921	user lets send all the illegal alien families home that are in the us including fraud illegals mass deportations stop mass illegal invasion via user	1	0	0
3556	us holding 3,000 separated migrant kids will find parents with ana via user	0	0	0
8612	allies 10 year old brother is calling me a cunt and a bitch be i asked him a question	0	0	0
395	as much of the wall is secured away from congress more can be extracted in negotiations for data limiting chain migration visa lottery etch as well as merit-based immigration principles (raiseact)	1	0	0
9159	user user i could care less about origin and also to note the word itself dates much further back to actually describe people than when it was more commonly used on hysterical woman stop trying to make words illegal to use because much my feelings are hurt from its origin	0	0	0
6027	fuck you not not crime fucking fashion cunt tailor cunt looking bug as eye looking no arm be having bitch	1	1	0
6296	fires back hoe ass bitch with a big ass forehead i i knowwwwww  loudly crying face  loudly crying face  loudly crying face 	1	1	0
7328	when the bartender cuts you off	0	0	0
1227	poll finds immigration and terror top issues for people across rope	0	0	0
3442	world relief's offices across the us provide refugees with a warm welcome when they arrived tomorrow we're revealing a brand new opportunity for you to help refugees rebuild their lives camp to make sure they feel welcome in the us can you guess what it is i	0	0	0
1586	syria refugees fisherman's friend how a retiring couple found a new heir to their lake ontario business	0	0	0
466	trump admit considering immigration plan to make best use of taxpayer funds -	0	0	0
3336	immigration the us lost track of almost 1,500 children last years here's why people are outraged now -	0	0	0
4253	i grew up in an immigrant household we were taught to embrace our heritage and celebrate our differences here's dad and i on my last trip home to jamaica happy with jamaica independence day i  party popper  jamaica   party popper  jamaica  party popper 	0	0	0
2803	user a illegal aliens showing exactly what they were coming to this country for in the first place	1	0	0
7796	a healthy amount of sperm	0	0	0
4481	immigration compromise saves market government in germany i for now german still stupid this traitor should be hung from the nearest light post for destroying germany...	1	0	1
